BLDG_NM,THING_AMT,address,latitude,longitude,THING_AMT_KOR
동광팰리스,59500,서울특별시 광진구 자양동 0595-0014 동광팰리스,37.5304717527302,127.077855509557,5억 9천
동남그린빌라,43300,서울특별시 광진구 구의동 0079-0003 동남그린빌라,37.5488801193581,127.088541773596,4억 3천
동부아트빌라(768-2),55000,서울특별시 광진구 자양동 0768-0002 동부아트빌라(768-2),37.5397702686612,127.081316353705,5억 5천
동북아스위트힐아파트,79500,서울특별시 광진구 광장동 0107-0000 동북아스위트힐아파트,37.5516296605662,127.109821655707,7억 9천
동산빌라가동,65763,서울특별시 광진구 자양동 0686-0055 동산빌라가동,37.5310063455932,127.08685832769,6억 5천
동산빌라나동,73200,서울특별시 광진구 자양동 0686-0030 동산빌라나동,37.5313493920947,127.087785316738,7억 3천
동산빌라다동,46095,서울특별시 광진구 자양동 0686-0029 동산빌라다동,37.5312950226209,127.087716692103,4억 6천
동산아트빌A,30000,서울특별시 광진구 구의동 0239-0119 동산아트빌A,37.5424771639206,127.088671230076,3억
동산아트빌B,40000,서울특별시 광진구 구의동 0239-0120 동산아트빌B,37.5424977211001,127.088531962161,4억
동산하이츠,25000,서울특별시 광진구 군자동 0349-0000 동산하이츠,37.5514142819921,127.0696938265,2억 5천
동서화운트빌(150-82),30000,서울특별시 광진구 중곡동 0150-0082 동서화운트빌(150-82),37.561698537529,127.087671964802,3억
동서화운트빌(24-9),25000,서울특별시 광진구 중곡동 0024-0009 동서화운트빌(24-9),37.5629916679228,127.086545141498,2억 5천
동서화운트빌(96-8),36000,서울특별시 광진구 중곡동 0096-0008 동서화운트빌(96-8),37.5548795701774,127.090944166435,3억 6천
동아빌라,24500,서울특별시 광진구 군자동 0367-0004 동아빌라,37.5495171633593,127.072791292649,2억 4천
동암COZYHOUSE,32000,서울특별시 광진구 중곡동 0147-0079 동암COZYHOUSE,37.5608897864169,127.089138189637,3억 2천
동암아트빌(58-22),29000,서울특별시 광진구 중곡동 0058-0022 동암아트빌(58-22),37.5595758724939,127.088286193073,2억 9천
동양하우스,14400,서울특별시 광진구 중곡동 0624-0027 동양하우스,37.5605966562599,127.077025536895,1억 4천
동영하이츠빌,80000,서울특별시 광진구 자양동 0648-0005 동영하이츠빌,37.5299795041539,127.080324392072,8억
동익연립,145000,서울특별시 광진구 자양동 0200-0000 동익연립,37.5358068215447,127.061743290237,14억 5천
동인글로리,53500,서울특별시 광진구 구의동 0031-0024 동인글로리,37.5529572563878,127.093299265502,5억 3천
동인아트빌,42000,서울특별시 광진구 중곡동 0104-0074 동인아트빌,37.5554639003611,127.093667487722,4억 2천
동인하이츠빌,37000,서울특별시 광진구 중곡동 0068-0010 동인하이츠빌,37.5593010096668,127.091441303498,3억 7천
동인하이츠빌(608-6),57000,서울특별시 광진구 중곡동 0608-0006 동인하이츠빌(608-6),37.5702346245119,127.085883629439,5억 7천
동일스타빌,70000,서울특별시 광진구 자양동 0844-0008 동일스타빌,37.5377609471602,127.065033281225,7억
동진빌라,29000,서울특별시 광진구 중곡동 0571-0001 동진빌라,37.5707951873667,127.082523807235,2억 9천
동진빌라(690-26),96027,서울특별시 광진구 자양동 0690-0026 동진빌라(690-26),37.5313121547892,127.088062232096,9억 6천
동진쉐르빌,28800,서울특별시 광진구 중곡동 0604-0003 동진쉐르빌,37.5704661457987,127.086670494615,2억 8천
동화빌라,74000,서울특별시 광진구 자양동 0646-0024 동화빌라,37.5291108640721,127.0813550121,7억 4천
동화엘리트,48000,서울특별시 광진구 자양동 0669-0006 동화엘리트,37.5290076162535,127.084173617871,4억 8천
두리빌(98-39),47000,서울특별시 광진구 중곡동 0098-0039 두리빌(98-39),37.5557596554274,127.09130603402,4억 7천
드림베스트빌,61000,서울특별시 광진구 자양동 0775-0006 드림베스트빌,37.5380272252852,127.080745784064,6억 1천
드림빌(171-15),39900,서울특별시 광진구 중곡동 0171-0015 드림빌(171-15),37.5672339653283,127.08296370084,3억 9천
드림빌(66-2),25000,서울특별시 광진구 중곡동 0066-0002 드림빌(66-2),37.5596310012374,127.092652842194,2억 5천
드림빌라,8440,서울특별시 광진구 자양동 0807-0000 드림빌라,37.5351972246895,127.077592952459,8천
드림팰리스,70000,서울특별시 광진구 자양동 0652-0014 드림팰리스,37.5314120831794,127.08100282705,7억
드림하우스(용마),47700,서울특별시 광진구 중곡동 0033-0002 드림하우스(용마),37.5629832939573,127.084422352294,4억 7천
드림하이빌,50500,서울특별시 광진구 중곡동 0114-0005 드림하이빌,37.5534192175127,127.090495708838,5억
드림하이빌2차,87000,서울특별시 광진구 자양동 0227-0078 드림하이빌2차,37.537690907948,127.075532083725,8억 7천
든해빌딩,108000,서울특별시 광진구 자양동 0685-0032 든해빌딩,37.531598219294,127.086481701227,10억 8천
뚝섬아트빌,95000,서울특별시 광진구 자양동 0052-0150 뚝섬아트빌,37.5359650963325,127.063835111872,9억 5천
라인빌14차,47000,서울특별시 광진구 중곡동 0193-0064 라인빌14차,37.5661672283709,127.08174108939,4억 7천
라임하우스,68000,서울특별시 광진구 자양동 0639-0015 라임하우스,37.5302558701428,127.078945343379,6억 8천
라폴리움,39500,서울특별시 광진구 군자동 0002-0012 라폴리움,37.5544457360397,127.077152974841,3억 9천
라헨느빌,44500,서울특별시 광진구 중곡동 0090-0057 라헨느빌,37.5553769894506,127.089913310231,4억 4천
래디앙(634-4),39500,서울특별시 광진구 자양동 0634-0004 래디앙(634-4),37.5332646043573,127.080910585134,3억 9천
래미안파크스위트,180000,서울특별시 광진구 구의동 0668-0000 래미안파크스위트,37.5457933439539,127.090266282695,18억
래미안프리미어팰리스,36500,서울특별시 광진구 자양동 0859-0000 래미안프리미어팰리스,37.537711863986,127.081548897452,3억 6천
랜드마크,149000,서울특별시 광진구 자양동 0052-0200 랜드마크,37.5362164408014,127.063397684077,14억 9천
랜드마크Ⅱ,57300,서울특별시 광진구 자양동 0057-0097 랜드마크Ⅱ,37.5341829070369,127.064845867103,5억 7천
럭스빌,24000,서울특별시 광진구 중곡동 0564-0007 럭스빌,37.5710895302282,127.081894417125,2억 4천
럭스빌(616-3),17000,서울특별시 광진구 자양동 0616-0003 럭스빌(616-3),37.5328420657276,127.078732199765,1억 7천
럭키하우스,31000,서울특별시 광진구 구의동 0241-0077 럭키하우스,37.5401133660867,127.087254053939,3억 1천
레이나B,38500,서울특별시 광진구 군자동 0278-0002 레이나B,37.5523835246469,127.075351240288,3억 8천
로뎀파크,39500,서울특별시 광진구 능동 0241-0019 로뎀파크,37.5530452007085,127.082776857204,3억 9천
로마네스크1,20000,서울특별시 광진구 중곡동 0169-0056 로마네스크1,37.5680137918637,127.084088792053,2억
로빈힐즈,52500,서울특별시 광진구 자양동 0771-0020 로빈힐즈,37.5389563908118,127.080534293306,5억 2천
로얄동아,91000,서울특별시 광진구 자양동 0644-0000 로얄동아,37.5282016302996,127.081403123975,9억 1천
로얄하이츠빌,36200,서울특별시 광진구 중곡동 0138-0017 로얄하이츠빌,37.55813527321,127.083192868873,3억 6천
롯데빌리지(가),33900,서울특별시 광진구 구의동 0056-0005 롯데빌리지(가),37.5509652493502,127.092485944084,3억 3천
롯데캐슬 이스트폴,208288,서울특별시 광진구 자양동 0680-0064 롯데캐슬 이스트폴,37.5361391062664,127.084078219237,20억 8천
리버하우스1차,57448,서울특별시 광진구 자양동 0686-0045 리버하우스1차,37.5310063455932,127.08685832769,5억 7천
리버힐오피스텔,65000,서울특별시 광진구 광장동 0127-0000 리버힐오피스텔,37.5501282401338,127.110205798949,6억 5천
리채,68000,서울특별시 광진구 자양동 0595-0009 리채,37.5304717527302,127.077855509557,6억 8천
리첸하우스,27000,서울특별시 광진구 중곡동 0623-0003 리첸하우스,37.5602283140659,127.077461242417,2억 7천
리츠원파크빌(A),21800,서울특별시 광진구 구의동 0617-0024 리츠원파크빌(A),37.5481320485728,127.08594268316,2억 1천
리치빌-10,32000,서울특별시 광진구 자양동 0016-0006 리치빌-10,37.5407297491865,127.064856515221,3억 2천
리치빌벽담(231-5),33100,서울특별시 광진구 구의동 0231-0005 리치빌벽담(231-5),37.5437343276531,127.088190676092,3억 3천
리치팰리스,62500,서울특별시 광진구 자양동 0846-0023 리치팰리스,37.5382125776716,127.06591950356,6억 2천
리치팰리스(143-2),37300,서울특별시 광진구 군자동 0143-0002 리치팰리스(143-2),37.5556611474873,127.072954466644,3억 7천
리치팰리스(39-15),44000,서울특별시 광진구 군자동 0039-0015 리치팰리스(39-15),37.5559419762237,127.074274576571,4억 4천
린채하우스,53000,서울특별시 광진구 자양동 0803-0008 린채하우스,37.5361438079325,127.076777824445,5억 3천
마드레,40000,서울특별시 광진구 중곡동 0618-0007 마드레,37.5609293121452,127.07728913981,4억
마인하임648,23500,서울특별시 광진구 중곡동 0648-0012 마인하임648,37.5583126206053,127.079485592169,2억 3천
맨션센토레아,33700,서울특별시 광진구 중곡동 0080-0020 맨션센토레아,37.5567486696675,127.088599635094,3억 3천
명상빌라,80000,서울특별시 광진구 자양동 0689-0005 명상빌라,37.5312742924,127.088451151861,8억
명성아트빌라,45000,서울특별시 광진구 구의동 0047-0024 명성아트빌라,37.5511354788414,127.092676274655,4억 5천
명성타운가동,18300,서울특별시 광진구 중곡동 0626-0006 명성타운가동,37.5600593937312,127.076189599959,1억 8천
명성타운나동,37000,서울특별시 광진구 중곡동 0626-0005 명성타운나동,37.5601113786009,127.076053949609,3억 7천
명성파크빌,48000,서울특별시 광진구 구의동 0204-0032 명성파크빌,37.543108373912,127.092354483154,4억 8천
명진빌리지,39500,서울특별시 광진구 구의동 0025-0011 명진빌리지,37.553293062035,127.094427876471,3억 9천
모두스타빌(134-11),38000,서울특별시 광진구 중곡동 0134-0011 모두스타빌(134-11),37.5572761316043,127.084644868397,3억 8천
목화타운,37800,서울특별시 광진구 군자동 0018-0001 목화타운,37.5572777073146,127.07498313982,3억 7천
뫼비우스,32000,서울특별시 광진구 군자동 0091-0001 뫼비우스,37.5574628412221,127.073003870401,3억 2천
무지개A동,45000,서울특별시 광진구 자양동 0514-0004 무지개A동,37.5355778705608,127.070599280575,4억 5천
무지개빌라(A),29000,서울특별시 광진구 군자동 0117-0020 무지개빌라(A),37.5549437454329,127.072414273622,2억 9천
미광하이츠빌라,28000,서울특별시 광진구 구의동 0035-0020 미광하이츠빌라,37.5518612903122,127.09520851289,2억 8천
미도,63000,서울특별시 광진구 광장동 0266-0000 미도,37.5482031700896,127.103017834145,6억 3천
미래하우스,45000,서울특별시 광진구 중곡동 0246-0045 미래하우스,37.5627128581577,127.078075010077,4억 5천
미래하우스빌,37000,서울특별시 광진구 중곡동 0253-0028 미래하우스빌,37.5623808293378,127.076718381878,3억 7천
미래하이츠,38600,서울특별시 광진구 군자동 0464-0005 미래하이츠,37.5579598351377,127.073288429881,3억 8천
미리내,56000,서울특별시 광진구 군자동 0016-0000 미리내,37.5569685203379,127.074927600296,5억 6천
미산빌3차,32000,서울특별시 광진구 자양동 0842-0008 미산빌3차,37.538523607612,127.065262162603,3억 2천
미산빌7차,51700,서울특별시 광진구 자양동 0842-0005 미산빌7차,37.538371900538,127.064896450722,5억 1천
미산빌8차,90000,서울특별시 광진구 자양동 0052-0089 미산빌8차,37.534763760883,127.065048441788,9억
미성빌라,90000,서울특별시 광진구 자양동 0688-0004 미성빌라,37.531689104161,127.088222425316,9억
미성아트빌,31000,서울특별시 광진구 자양동 0623-0024 미성아트빌,37.5345505677774,127.081354811203,3억 1천
미성힐하우스,59000,서울특별시 광진구 자양동 0224-0013 미성힐하우스,37.5383230748899,127.078396483245,5억 9천
미주맨숀,180000,서울특별시 광진구 자양동 0585-0016 미주맨숀,37.5311618952202,127.074112422744,18억
미트빌,32000,서울특별시 광진구 중곡동 0599-0003 미트빌,37.5705420861516,127.088149037672,3억 2천
민성그린빌,28500,서울특별시 광진구 구의동 0077-0015 민성그린빌,37.5499122327147,127.088755405103,2억 8천
베네시티,27800,서울특별시 광진구 중곡동 0018-0135 베네시티,37.5651026557872,127.088069282123,2억 7천
베스트 트레드빌,14500,서울특별시 광진구 구의동 0243-0002 베스트 트레드빌,37.5385194285302,127.088796889478,1억 4천
베스트빌(540-4),22000,서울특별시 광진구 중곡동 0540-0004 베스트빌(540-4),37.5702970604339,127.085266331283,2억 2천
베아트리스,38000,서울특별시 광진구 중곡동 0119-0003 베아트리스,37.5551023974484,127.086493350918,3억 8천
벨라,31500,서울특별시 광진구 중곡동 0220-0063 벨라,37.5657761044737,127.082777925576,3억 1천
벨라지움,54500,서울특별시 광진구 군자동 0060-0068 벨라지움,37.5551986042109,127.074922772511,5억 4천
본클라쎄,45000,서울특별시 광진구 중곡동 0150-0267 본클라쎄,37.559274215066,127.085100863721,4억 5천
부광빌,30000,서울특별시 광진구 중곡동 0089-0005 부광빌,37.5566471347751,127.090137225474,3억
부광알펜시아,32000,서울특별시 광진구 구의동 0204-0045 부광알펜시아,37.5426790877859,127.09218795667,3억 2천
부광주택,19100,서울특별시 광진구 능동 0164-0000 부광주택,37.5532961836792,127.081270841089,1억 9천
부성빌라,25000,서울특별시 광진구 광장동 0246-0007 부성빌라,37.5462494535212,127.102801161077,2억 5천
브라운스톤,67000,서울특별시 광진구 화양동 0021-0002 브라운스톤,37.5479950295146,127.068554495728,6억 7천
브라운스톤 화양,49000,서울특별시 광진구 화양동 0021-0002 브라운스톤 화양,37.5479950295146,127.068554495728,4억 9천
브라운하우스,38700,서울특별시 광진구 중곡동 0235-0004 브라운하우스,37.5654034344517,127.077632195351,3억 8천
블루버드자양2차,70000,서울특별시 광진구 자양동 0599-0014 블루버드자양2차,37.5313437633276,127.076024390096,7억
블리체,35000,서울특별시 광진구 중곡동 0018-0106 블리체,37.5646610018455,127.087686981559,3억 5천
비바체A,45000,서울특별시 광진구 구의동 0023-0027 비바체A,37.5532660811144,127.096924825738,4억 5천
비스타하우스,46500,서울특별시 광진구 중곡동 0073-0085 비스타하우스,37.5581093975676,127.095257319191,4억 6천
비젼하우스(253-30),25000,서울특별시 광진구 중곡동 0253-0030 비젼하우스(253-30),37.5616401176861,127.076444399316,2억 5천
빌라아데나,44700,서울특별시 광진구 능동 0224-0021 빌라아데나,37.5549111513029,127.080452999486,4억 4천
빌리브 인테라스,25750,서울특별시 광진구 화양동 0111-0012 빌리브 인테라스,37.5460180138476,127.074001181744,2억 5천
삼보글로벌102동,59500,서울특별시 광진구 중곡동 0647-0002 삼보글로벌102동,37.5595237104531,127.080196400944,5억 9천
삼보빌라A,32500,서울특별시 광진구 구의동 0242-0042 삼보빌라A,37.5389842654085,127.087818254129,3억 2천
삼성광장1,177000,서울특별시 광진구 광장동 0561-0000 삼성광장1,37.541501051299,127.103268296381,17억 7천
삼성광장2,98000,서울특별시 광진구 광장동 0453-0001 삼성광장2,37.5423978665881,127.102070105349,9억 8천
삼성그린빌,90000,서울특별시 광진구 자양동 0598-0013 삼성그린빌,37.5312324230583,127.076684882479,9억
삼성그린빌(60-27),35000,서울특별시 광진구 구의동 0060-0027 삼성그린빌(60-27),37.5479730711342,127.091861440213,3억 5천
삼성그린빌라(29-13),43000,서울특별시 광진구 구의동 0029-0013 삼성그린빌라(29-13),37.5533725011763,127.091837171713,4억 3천
삼성로얄3,60000,서울특별시 광진구 중곡동 0109-0002 삼성로얄3,37.5551557720133,127.092623421765,6억
삼성베스트빌25차(239-63),45000,서울특별시 광진구 구의동 0239-0063 삼성베스트빌25차(239-63),37.5427730474633,127.088316729047,4억 5천
삼성빌,31500,서울특별시 광진구 구의동 0045-0026 삼성빌,37.5512361275862,127.094486052005,3억 1천
삼성빌라,25000,서울특별시 광진구 구의동 0648-0015 삼성빌라,37.5425615757593,127.082599607868,2억 5천
삼성쉐르빌,143000,서울특별시 광진구 구의동 0199-0018 삼성쉐르빌,37.5399004843413,127.094819115944,14억 3천
삼성아트빌(102-45),40000,서울특별시 광진구 중곡동 0102-0045 삼성아트빌(102-45),37.5576176505687,127.094563486517,4억
삼성아트빌(289-11),32000,서울특별시 광진구 중곡동 0289-0011 삼성아트빌(289-11),37.5694461754036,127.086607508527,3억 2천
삼성아트빌(554-6),45000,서울특별시 광진구 구의동 0554-0006 삼성아트빌(554-6),37.5553498924628,127.094498828319,4억 5천
삼성아트빌라,19000,서울특별시 광진구 구의동 0035-0043 삼성아트빌라,37.5509684292908,127.095953144665,1억 9천
삼성캐슬빌,35000,서울특별시 광진구 구의동 0242-0021 삼성캐슬빌,37.5387343567293,127.086927033216,3억 5천
삼성파크빌라,17700,서울특별시 광진구 구의동 0024-0012 삼성파크빌라,37.5525888577688,127.094970199168,1억 7천
삼성하이츠,128000,서울특별시 광진구 자양동 0057-0077 삼성하이츠,37.5343628464392,127.062658432554,12억 8천
삼성홈타운,79500,서울특별시 광진구 자양동 0770-0002 삼성홈타운,37.5393818274503,127.081083636882,7억 9천
삼성홈타운11차,91000,서울특별시 광진구 자양동 0771-0022 삼성홈타운11차,37.5387102992251,127.080046134333,9억 1천
삼성홈타운16차A동,44000,서울특별시 광진구 자양동 0769-0039 삼성홈타운16차A동,37.5394014276506,127.081406019815,4억 4천
삼성홈타운16차B동,38000,서울특별시 광진구 자양동 0769-0002 삼성홈타운16차B동,37.5394014276506,127.081406019815,3억 8천
삼성홈타운7차C동,52000,서울특별시 광진구 자양동 0796-0003 삼성홈타운7차C동,37.5374894865402,127.078370944682,5억 2천
삼성홈타운빌,50500,서울특별시 광진구 군자동 0032-0000 삼성홈타운빌,37.5566121658202,127.075368173657,5억
삼원아트빌라,19800,서울특별시 광진구 중곡동 0032-0003 삼원아트빌라,37.5632342940362,127.084068026592,1억 9천
삼원제우스,35800,서울특별시 광진구 화양동 0042-0007 삼원제우스,37.5433244193914,127.065071720582,3억 5천
삼원펠릭스,49200,서울특별시 광진구 구의동 0210-0010 삼원펠릭스,37.539959076601,127.092167182646,4억 9천
삼익빌라,30000,서울특별시 광진구 중곡동 0058-0007 삼익빌라,37.5597617856926,127.088115284504,3억
삼익플라주,71000,서울특별시 광진구 자양동 0664-0025 삼익플라주,37.5304008023683,127.08383894483,7억 1천
삼정도나빌,31500,서울특별시 광진구 구의동 0241-0008 삼정도나빌,37.5401275226611,127.08820962358,3억 1천
삼호아트빌,54000,서울특별시 광진구 자양동 0623-0006 삼호아트빌,37.534296263721,127.081415291866,5억 4천
삼환그린빌,32000,서울특별시 광진구 구의동 0553-0006 삼환그린빌,37.5551875410773,127.094600931636,3억 2천
삼환엘리트빌,25000,서울특별시 광진구 중곡동 0018-0078 삼환엘리트빌,37.5639498939431,127.087378847574,2억 5천
상록타워아파트,99000,서울특별시 광진구 광장동 0570-0000 상록타워아파트,37.5423571152711,127.100947566847,9억 9천
상원빌라,26300,서울특별시 광진구 중곡동 0150-0210 상원빌라,37.5600073658636,127.085834199975,2억 6천
상진라인빌,52000,서울특별시 광진구 자양동 0229-0048 상진라인빌,37.5360848511994,127.078334626324,5억 2천
상평그린빌,43800,서울특별시 광진구 구의동 0554-0005 상평그린빌,37.5554480906399,127.094399359798,4억 3천
새한,94000,서울특별시 광진구 구의동 0656-0000 새한,37.5410284201236,127.088105114541,9억 4천
샤인빌(78-41),59000,서울특별시 광진구 자양동 0078-0041 샤인빌(78-41),37.533602603027,127.065929701503,5억 9천
샤인빌15차,42000,서울특별시 광진구 중곡동 0613-0006 샤인빌15차,37.5601834977651,127.074579733762,4억 2천
서령하이빌(544-6),20000,서울특별시 광진구 중곡동 0544-0006 서령하이빌(544-6),37.5703924395659,127.084690838678,2억
서원하이빌,98352,서울특별시 광진구 자양동 0686-0036 서원하이빌,37.5310063455932,127.08685832769,9억 8천
서원힐탑,70000,서울특별시 광진구 군자동 0100-0109 서원힐탑,37.5521643144405,127.071878674491,7억
선경빌라트(31-7),50000,서울특별시 광진구 구의동 0031-0007 선경빌라트(31-7),37.552626038737,127.093084736756,5억
선경쉐르빌나동,39500,서울특별시 광진구 구의동 0057-0120 선경쉐르빌나동,37.5496295853619,127.092975880407,3억 9천
선경쉐리빌가동,39000,서울특별시 광진구 구의동 0057-0028 선경쉐리빌가동,37.5496677284453,127.09282213712,3억 9천
선경주택,43800,서울특별시 광진구 구의동 0056-0015 선경주택,37.5507247684103,127.093179355613,4억 3천
선영빌라,30000,서울특별시 광진구 중곡동 0127-0027 선영빌라,37.5583218755717,127.086322439029,3억
선영아트빌,23000,서울특별시 광진구 중곡동 0293-0012 선영아트빌,37.5692646763431,127.087515116081,2억 3천
선진빌,63500,서울특별시 광진구 자양동 0665-0007 선진빌,37.5300455314423,127.083465993835,6억 3천
선화빌라2차,31500,서울특별시 광진구 중곡동 0112-0022 선화빌라2차,37.553542309229,127.090710428835,3억 1천
선화빌라8차,35000,서울특별시 광진구 중곡동 0162-0022 선화빌라8차,37.5610782111596,127.080972117763,3억 5천
성동강변파크빌101(강변타워),85000,서울특별시 광진구 구의동 0657-0000 성동강변파크빌101(강변타워),37.5378385435946,127.092780543253,8억 5천
성심하이츠,24500,서울특별시 광진구 능동 0247-0010 성심하이츠,37.5540879271096,127.085679382397,2억 4천
성원,67700,서울특별시 광진구 중곡동 0681-0000 성원,37.5711840707054,127.07961710743,6억 7천
성원쌍떼빌,49000,서울특별시 광진구 구의동 0029-0001 성원쌍떼빌,37.5538130047822,127.092291866878,4억 9천
성지하이츠,18500,서울특별시 광진구 구의동 0252-0014 성지하이츠,37.538959252643,127.083675182932,1억 8천
세림에버빌,31000,서울특별시 광진구 구의동 0241-0074 세림에버빌,37.540324339014,127.088158711434,3억 1천
세림에버빌2차,30000,서울특별시 광진구 구의동 0249-0004 세림에버빌2차,37.5417620761955,127.086435958102,3억
세림에버빌3차,55000,서울특별시 광진구 자양동 0614-0011 세림에버빌3차,37.5341383748431,127.077994072121,5억 5천
세림에버빌6차A,47000,서울특별시 광진구 자양동 0631-0010 세림에버빌6차A,37.5338015904278,127.081840954803,4억 7천
세안빌라,22000,서울특별시 광진구 중곡동 0150-0190 세안빌라,37.5608366854156,127.086516956577,2억 2천
세양,155000,서울특별시 광진구 구의동 0658-0000 세양,37.537581685889,127.093898450026,15억 5천
세운파크맨션,33000,서울특별시 광진구 군자동 0088-0039 세운파크맨션,37.5526028147959,127.075229917526,3억 3천
세원그린빌,43800,서울특별시 광진구 구의동 0052-0004 세원그린빌,37.5523855021474,127.090965580194,4억 3천
세종빌라,34000,서울특별시 광진구 구의동 0210-0031 세종빌라,37.5401803922254,127.091200020498,3억 4천
세종스마트빌(101-49),35000,서울특별시 광진구 중곡동 0101-0049 세종스마트빌(101-49),37.5578404150935,127.093838190677,3억 5천
세종아트빌,53000,서울특별시 광진구 군자동 0001-0014 세종아트빌,37.554782372686,127.077529054017,5억 3천
세종에버그린,27500,서울특별시 광진구 화양동 0017-0092 세종에버그린,37.5465241135469,127.069233126195,2억 7천
세종에버그린(101동),31400,서울특별시 광진구 화양동 0017-0068 세종에버그린(101동),37.5466365212341,127.069296147123,3억 1천
세진빌라,33000,서울특별시 광진구 화양동 0037-0094 세진빌라,37.5442259807989,127.066328539945,3억 3천
센토레아빌(678-12),30000,서울특별시 광진구 자양동 0678-0012 센토레아빌(678-12),37.5312956800993,127.084592306367,3억
센트럴리버뷰,115000,서울특별시 광진구 자양동 0193-0013 센트럴리버뷰,37.5345758582108,127.061601979555,11억 5천
센트럴빌,25400,서울특별시 광진구 구의동 0253-0019 센트럴빌,37.5447415604241,127.083216908942,2억 5천
소망아트빌,17500,서울특별시 광진구 중곡동 0602-0002 소망아트빌,37.5706384179094,127.08727946398,1억 7천
솔렌시아,30000,서울특별시 광진구 구의동 0251-0177 솔렌시아,37.5412695715072,127.083963812744,3억
솔렌시아2,33200,서울특별시 광진구 구의동 0236-0025 솔렌시아2,37.5429466395997,127.084667929872,3억 3천
솔리드하우스(구의),43000,서울특별시 광진구 구의동 0068-0030 솔리드하우스(구의),37.5456911654079,127.086296330421,4억 3천
송림빌,59900,서울특별시 광진구 자양동 0678-0030 송림빌,37.5312956800993,127.084592306367,5억 9천
송정빌라,41000,서울특별시 광진구 군자동 0346-0011 송정빌라,37.5507410106814,127.070529158458,4억 1천
수플러스(340-10),40000,서울특별시 광진구 중곡동 0340-0010 수플러스(340-10),37.5611193905758,127.083297824169,4억
수호아트빌,70000,서울특별시 광진구 자양동 0640-0035 수호아트빌,37.5297405635131,127.07871129071,7억
스마트빌,44800,서울특별시 광진구 중곡동 0290-0001 스마트빌,37.5700181189374,127.085878739828,4억 4천
스위트자양3차,64000,서울특별시 광진구 자양동 0843-0001 스위트자양3차,37.5377615783372,127.06470436459,6억 4천
스카이빌,49000,서울특별시 광진구 능동 0254-0019 스카이빌,37.5528319306567,127.08728630761,4억 9천
스카이빌라트,51000,서울특별시 광진구 자양동 0225-0044 스카이빌라트,37.538765497388,127.077117128116,5억 1천
스타빌,48000,서울특별시 광진구 자양동 0225-0014 스타빌,37.5385934313907,127.078311339663,4억 8천
스타빌리지,34700,서울특별시 광진구 중곡동 0150-0239 스타빌리지,37.5597340693354,127.084619580281,3억 4천
스타파크,79500,서울특별시 광진구 구의동 0059-0001 스타파크,37.5490111663673,127.092022274837,7억 9천
스타파크아파트,65000,서울특별시 광진구 구의동 0080-0037 스타파크아파트,37.5456758574304,127.085540979439,6억 5천
스테이 더 디자이너스 군자,21000,서울특별시 광진구 군자동 0473-0021 스테이 더 디자이너스 군자,37.5573424357159,127.077849731446,2억 1천
시그니처601,59900,서울특별시 광진구 자양동 0601-0010 시그니처601,37.5324325547136,127.075710064978,5억 9천
시원빌라,33500,서울특별시 광진구 광장동 0413-0015 시원빌라,37.5427102805436,127.098525301478,3억 3천
시티빌리지가동,36500,서울특별시 광진구 군자동 0367-0008 시티빌리지가동,37.5493467367026,127.07242956758,3억 6천
신덕하이빌,63000,서울특별시 광진구 구의동 0224-0007 신덕하이빌,37.54241949393,127.090343346083,6억 3천
신덕하이빌타워,29600,서울특별시 광진구 구의동 0224-0064 신덕하이빌타워,37.5425788519047,127.090380992304,2억 9천
신도브래뉴오피스텔,15000,서울특별시 광진구 구의동 0251-0034 신도브래뉴오피스텔,37.5399987781768,127.083488515628,1억 5천
신동빌,25000,서울특별시 광진구 중곡동 0220-0049 신동빌,37.5657701854646,127.083251275188,2억 5천
신동아파밀리에,143000,서울특별시 광진구 광장동 0250-0000 신동아파밀리에,37.5469362093814,127.10483401307,14억 3천
신세계빌라,50200,서울특별시 광진구 자양동 0221-0008 신세계빌라,37.5362911119994,127.080710647654,5억
신영아트빌,27800,서울특별시 광진구 중곡동 0193-0038 신영아트빌,37.5653242835392,127.081441464479,2억 7천
신원리브웰 화양동 주상복합,18000,서울특별시 광진구 화양동 0111-0088 신원리브웰 화양동 주상복합,37.5456665249179,127.073727895881,1억 8천
신원캐스빌B동,29200,서울특별시 광진구 중곡동 0239-0043 신원캐스빌B동,37.5639279556125,127.079002140929,2억 9천
신일맨숀,42400,서울특별시 광진구 구의동 0036-0016 신일맨숀,37.5504630781693,127.096040992463,4억 2천
신한베스트빌(114-6),40000,서울특별시 광진구 중곡동 0114-0006 신한베스트빌(114-6),37.5531009111386,127.09059219728,4억
신한베스트빌(114-7),48000,서울특별시 광진구 중곡동 0114-0007 신한베스트빌(114-7),37.5530260581229,127.090331024267,4억 8천
신향빌라,75000,서울특별시 광진구 중곡동 0018-0024 신향빌라,37.566113658717,127.087469323138,7억 5천
신현빌,30025,서울특별시 광진구 군자동 0060-0005 신현빌,37.555131482598,127.074348353066,3억
신혼연립A동,12800,서울특별시 광진구 구의동 0050-0028 신혼연립A동,37.5522741402949,127.091546565211,1억 2천
써미트빌,31700,서울특별시 광진구 구의동 0043-0004 써미트빌,37.5504770769605,127.094997395395,3억 1천
씨즈건대힐스,17000,서울특별시 광진구 화양동 0530-0000 씨즈건대힐스,37.5461943770105,127.074657001323,1억 7천
